case_id,dataset_group,experiment,run,root_service,entry_service,entry_index_0based,method,graph_source,root_rank,top1,top2,top5,mrr,acc,top_services,root_score,root_path_score,root_pearson_score,root_final_score,root_in_top_paths,dycause_entry_arg,entry_arg_zero_based,lambda
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_only,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,path_only,scoring_ablation,1,1.0,1.0,1.0,1.0,1.0,carts > catalogue > orders > payment > shipping > user,0.0,0.0,0.22892813230220696,0.0,False,1,False,
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,path_plus_pearson,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,normalized_path_plus_pearson,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.3471869564276747,0.0,0.22892813230220696,0.3471869564276747,False,1,False,
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_0,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,0
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_0.1,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,0.1
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_0.5,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,0.5
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_1,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,1
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_2,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,2
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_5,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,5
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_10,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,10
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_50,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,50
extended_el_e13_mesh_run02,sockshop_mesh_extended,el_e13,run02,carts,front-end,0,pearson_plus_lambda_path_100,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > shipping > catalogue > user > carts > payment,0.22892813230220696,0.0,0.22892813230220696,0.22892813230220696,False,1,False,100
extended_el_e13_mesh_run03,sockshop_mesh_extended,el_e13,run03,carts,front-end,0,original_dycause,original_dycause,3,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,user > catalogue > carts > shipping > payment,0.29684656883029975,,,0.29684656883029975,,1,False,
extended_el_e13_mesh_run03,sockshop_mesh_extended,el_e13,run03,carts,front-end,0,pearson_only,scoring_ablation,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > user > catalogue > carts > shipping > payment,0.280348063384101,0.013333333333333334,0.280348063384101,0.280348063384101,True,1,False,
extended_el_e13_mesh_run03,sockshop_mesh_extended,el_e13,run03,carts,front-end,0,path_only,scoring_ablation,2,0.0,1.0,1.0,0.5,0.8571428571428571,user > carts > payment > shipping > catalogue > orders,0.013333333333333334,0.013333333333333334,0.280348063384101,0.013333333333333334,True,1,False,
extended_el_e13_mesh_run03,sockshop_mesh_extended,el_e13,run03,carts,front-end,0,path_plus_pearson,scoring_ablation,4,0.0,0.0,1.0,0.25,0.5714285714285714,orders > user > catalogue > carts > shipping > payment,0.2936813967174343,0.013333333333333334,0.280348063384101,0.2936813967174343,True,1,False,
